amfi_code,date,nav
125498,2023-10-11,142.7058
125498,2023-10-13,143.0534
125498,2023-10-16,145.3499
125498,2023-10-17,145.2504
125498,2023-10-18,144.6844
125498,2023-10-19,143.1881
125498,2023-10-20,143.7464
125498,2023-10-23,144.1659
125498,2023-10-24,144.9354
125498,2023-10-25,143.2609
125498,2023-10-26,140.6364
125498,2023-10-27,141.789
125498,2023-10-30,144.4285
125498,2023-10-31,142.7614
125498,2023-11-01,115.7335
125498,2023-11-04,135.4026
125498,2023-11-05,133.551
125498,2023-11-07,130.2566
125498,2023-11-08,127.2413
125498,2023-11-09,130.7559
125498,2023-11-10,143.4857
125498,2023-11-12,145.2609
125498,2023-11-13,144.5076
125498,2023-11-14,141.3825
125498,2023-11-15,138.9214
125498,2023-11-16,138.9849
125498,2023-11-17,139.5678
125498,2023-11-20,140.4746
125498,2023-11-21,140.0626
125498,2023-11-22,144.4668
125498,2023-11-23,144.1705
125498,2023-11-24,143.8698
125498,2023-11-27,142.6001
125498,2023-11-28,142.9081
125498,2023-11-29,144.061
125498,2023-11-30,146.2499
125498,2023-12-01,114.8662
125498,2023-12-04,133.0422
125498,2023-12-05,132.9544
125498,2023-12-06,132.4014
125498,2023-12-07,130.2859
125498,2023-12-09,131.4313
125498,2023-12-10,143.9732
125498,2023-12-12,148.0947
125498,2023-12-13,149.9658
125498,2023-12-14,147.6707
125498,2023-12-15,145.881
125498,2023-12-18,144.1617
125498,2023-12-19,145.4344
125498,2023-12-20,143.3118
125498,2023-12-21,142.8414
125498,2023-12-22,143.7179
125498,2023-12-25,143.701
125498,2023-12-26,144.2442
125498,2023-12-27,142.512
125498,2023-12-28,143.6271
125498,2023-12-29,142.6731
125498,2024-01-01,142.2157
125498,2024-01-02,139.3182
125498,2024-01-03,137.8359
125498,2024-01-04,133.0899
125498,2024-01-05,140.2489
125498,2024-01-07,130.4306
125498,2024-01-08,136.1802
125498,2024-01-10,157.8918
125498,2024-01-11,149.5177
125498,2024-01-15,137.4514
125498,2024-01-16,139.4614
125498,2024-01-17,141.6924
125498,2024-01-18,139.6906
125498,2024-01-19,142.0748
125498,2024-01-22,141.9265
125498,2024-01-23,142.7355
125498,2024-01-24,141.9853
125498,2024-01-25,143.6595
125498,2024-01-26,144.4569
125498,2024-01-29,143.1526
125498,2024-01-30,141.2653
125498,2024-01-31,138.9114
125498,2024-02-01,142.7172
125498,2024-02-02,140.3707
125498,2024-02-04,133.4877
125498,2024-02-05,136.9057
125498,2024-02-07,130.2747
125498,2024-02-08,136.7931
125498,2024-02-09,137.0183
125498,2024-02-10,156.9827
125498,2024-02-12,153.1408
125498,2024-02-13,140.2021
125498,2024-02-14,138.5021
125498,2024-02-15,139.155
125498,2024-02-16,138.4882
125498,2024-02-19,140.3287
125498,2024-02-20,141.7296
125498,2024-02-21,140.9862
125498,2024-02-22,140.8677
125498,2024-02-23,140.036
125498,2024-02-26,137.7699
125498,2024-02-27,136.4553
125498,2024-02-28,136.8717
125498,2024-02-29,137.4983
125498,2024-03-01,142.9898
125498,2024-03-04,136.2851
125498,2024-03-05,136.6624
125498,2024-03-06,130.1299
125498,2024-03-07,131.4386
125498,2024-03-09,136.385
125498,2024-03-10,156.7374
125498,2024-03-12,151.8123
125498,2024-03-13,129.8476
125498,2024-03-14,129.6053
125498,2024-03-15,129.2247
125498,2024-03-18,131.7922
125498,2024-03-19,132.514
125498,2024-03-20,132.867
125498,2024-03-21,134.2952
125498,2024-03-22,134.9799
125498,2024-03-25,134.3331
125498,2024-03-26,136.1588
125498,2024-03-27,134.4529
125498,2024-03-28,135.0651
125498,2024-03-29,132.6759
125498,2024-04-01,143.1274
125498,2024-04-03,137.4317
125498,2024-04-04,133.8464
125498,2024-04-06,128.9542
125498,2024-04-07,130.5208
125498,2024-04-09,136.0363
125498,2024-04-10,157.0224
125498,2024-04-11,148.6059
125498,2024-04-12,153.1718
125498,2024-04-15,135.1827
125498,2024-04-16,135.1906
125498,2024-04-17,135.8909
125498,2024-04-18,135.7953
125498,2024-04-19,133.9763
125498,2024-04-22,135.5736
125498,2024-04-23,136.4846
125498,2024-04-24,140.3982
125498,2024-04-25,138.7955
125498,2024-04-26,140.2633
125498,2024-04-29,138.1719
125498,2024-04-30,138.5258
125498,2024-05-01,141.943
125498,2024-05-02,141.5641
125498,2024-05-03,139.0689
125498,2024-05-04,132.9769
125498,2024-05-06,128.3398
125498,2024-05-07,129.7219
125498,2024-05-08,136.8511
125498,2024-05-09,138.7815
125498,2024-05-11,151.9475
125498,2024-05-12,152.8455
125498,2024-05-13,137.7316
125498,2024-05-14,138.0133
125498,2024-05-15,138.1094
125498,2024-05-16,136.4124
125498,2024-05-17,138.3275
125498,2024-05-20,138.9107
125498,2024-05-21,139.663
125498,2024-05-22,138.4147
125498,2024-05-23,137.7489
125498,2024-05-24,137.5516
125498,2024-05-27,135.1401
125498,2024-05-28,132.5265
125498,2024-05-29,131.6658
125498,2024-05-30,132.5812
125498,2024-05-31,131.6376
125498,2024-06-02,141.4597
125498,2024-06-03,139.2686
125498,2024-06-05,135.8359
125498,2024-06-06,127.8837
125498,2024-06-08,140.0869
125498,2024-06-09,140.4575
125498,2024-06-11,155.775
125498,2024-06-12,155.8856
125498,2024-06-13,135.2781
125498,2024-06-14,133.4033
125498,2024-06-17,131.7365
125498,2024-06-18,133.9479
125498,2024-06-19,133.1633
125498,2024-06-20,131.2722
125498,2024-06-21,130.6849
125498,2024-06-24,130.4002
125498,2024-06-25,130.9081
125498,2024-06-26,131.3905
125498,2024-06-27,130.1823
125498,2024-06-28,131.3436
125498,2024-07-02,139.6084
125498,2024-07-03,140.5406
125498,2024-07-05,134.7903
125498,2024-07-06,131.3302
125498,2024-07-08,137.9167
125498,2024-07-10,155.204
125498,2024-07-11,159.3343
125498,2024-07-15,134.3076
125498,2024-07-16,135.1607
125498,2024-07-17,136.1139
125498,2024-07-18,134.4674
125498,2024-07-19,134.7445
125498,2024-07-22,134.7874
125498,2024-07-23,135.3985
125498,2024-07-24,135.6789
125498,2024-07-25,136.3889
125498,2024-07-26,135.9731
125498,2024-07-29,136.1603
125498,2024-07-30,134.2645
125498,2024-07-31,133.8417
125498,2024-08-01,141.5304
125498,2024-08-02,138.5668
125498,2024-08-03,137.6812
125498,2024-08-04,134.3833
125498,2024-08-05,135.5046
125498,2024-08-07,130.7319
125498,2024-08-08,136.1892
125498,2024-08-10,155.7311
125498,2024-08-11,159.0739
125498,2024-08-13,138.964
125498,2024-08-14,137.0761
125498,2024-08-15,137.9056
125498,2024-08-16,138.9009
125498,2024-08-19,137.1857
125498,2024-08-20,137.048
125498,2024-08-21,136.5908
125498,2024-08-22,137.1024
125498,2024-08-23,135.3693
125498,2024-08-26,137.5057
125498,2024-08-27,139.1151
125498,2024-08-28,138.6052
125498,2024-08-29,138.3399
125498,2024-08-30,138.2074
125498,2024-09-01,141.6296
125498,2024-09-02,140.586
125498,2024-09-04,135.0148
125498,2024-09-05,137.4271
125498,2024-09-07,129.484
125498,2024-09-08,139.1036
125498,2024-09-09,142.1335
125498,2024-09-10,152.6628
125498,2024-09-12,156.9293
125498,2024-09-13,142.8276
125498,2024-09-16,140.7877
125498,2024-09-17,141.9602
125498,2024-09-18,146.0604
125498,2024-09-19,148.0283
125498,2024-09-20,150.6565
125498,2024-09-23,151.1526
125498,2024-09-24,153.0171
125498,2024-09-25,151.8104
125498,2024-09-26,153.3668
125498,2024-09-27,154.6771
125498,2024-09-30,155.3195
125498,2024-10-01,139.4117
125498,2024-10-04,135.3978
125498,2024-10-05,137.3007
125498,2024-10-06,133.0881
125498,2024-10-07,128.976
125498,2024-10-09,142.8605
125498,2024-10-10,154.6922
125498,2024-10-12,156.1232
125498,2024-10-14,154.0243
125498,2024-10-15,152.5967
125498,2024-10-16,152.2715
125498,2024-10-17,153.6347
125498,2024-10-18,154.7495
125498,2024-10-21,153.5518
125498,2024-10-22,152.1073
125498,2024-10-23,153.4114
125498,2024-10-24,152.1934
125498,2024-10-25,152.4054
125498,2024-10-28,152.7343
125498,2024-10-29,153.4093
125498,2024-10-30,155.0979
125498,2024-10-31,152.8741
125498,2024-11-01,138.7357
125498,2024-11-03,131.4556
125498,2024-11-04,133.9475
125498,2024-11-06,134.8215
125498,2024-11-07,129.9244
125498,2024-11-09,141.0579
125498,2024-11-10,154.883
125498,2024-11-11,155.8219
125498,2024-11-12,156.2095
125498,2024-11-13,150.6065
125498,2024-11-14,150.3512
125498,2024-11-15,152.8131
125498,2024-11-18,154.5128
125498,2024-11-19,155.0385
125498,2024-11-20,153.4995
125498,2024-11-21,151.8469
125498,2024-11-22,152.4122
125498,2024-11-25,153.7928
125498,2024-11-26,154.6201
125498,2024-11-27,152.8203
125498,2024-11-28,154.119
125498,2024-11-29,155.0112
125498,2024-12-01,139.475
125498,2024-12-02,139.8672
125498,2024-12-03,131.9918
125498,2024-12-04,133.0934
125498,2024-12-06,136.8127
125498,2024-12-07,133.248
125498,2024-12-08,139.2741
125498,2024-12-09,141.083
125498,2024-12-11,151.6151
125498,2024-12-12,156.4335
125498,2024-12-13,155.1803
125498,2024-12-16,153.5981
125498,2024-12-17,154.9975
125498,2024-12-18,156.6792
125498,2024-12-19,157.9221
125498,2024-12-20,160.9209
125498,2024-12-23,159.9887
125498,2024-12-24,163.3372
125498,2024-12-25,161.6945
125498,2024-12-26,159.8542
125498,2024-12-27,156.6278
125498,2024-12-30,155.8994
125498,2024-12-31,155.0669
125498,2025-01-01,156.1514
125498,2025-01-04,166.4467
125498,2025-01-05,162.3222
125498,2025-01-07,162.2902
125498,2025-01-08,151.2905
125498,2025-01-09,138.938
125498,2025-01-10,140.8741
125498,2025-01-12,160.8966
125498,2025-01-13,150.0027
125498,2025-01-14,150.4482
125498,2025-01-15,151.7477
125498,2025-01-16,149.1506
125498,2025-01-17,151.3999
125498,2025-01-20,153.8798
125498,2025-01-21,150.3444
125498,2025-01-22,149.1812
125498,2025-01-23,150.1703
125498,2025-01-24,151.4351
125498,2025-01-27,150.3116
125498,2025-01-28,149.8641
125498,2025-01-29,148.8968
125498,2025-01-30,149.1943
125498,2025-01-31,151.4496
125498,2025-02-01,156.7136
125498,2025-02-04,166.9776
125498,2025-02-05,161.7478
125498,2025-02-06,165.4842
125498,2025-02-07,161.1001
125498,2025-02-09,137.218
125498,2025-02-10,143.5382
125498,2025-02-12,160.623
125498,2025-02-13,151.301
125498,2025-02-14,152.9018
125498,2025-02-17,153.0811
125498,2025-02-18,151.2284
125498,2025-02-19,152.1629
125498,2025-02-20,150.9684
125498,2025-02-21,154.3502
125498,2025-02-24,157.3367
125498,2025-02-25,158.5854
125498,2025-02-26,161.2987
125498,2025-02-27,161.5327
125498,2025-02-28,163.1294
125498,2025-03-01,154.5961
125498,2025-03-02,150.1597
125498,2025-03-03,166.1523
125498,2025-03-04,168.0078
125498,2025-03-06,163.3536
125498,2025-03-07,161.381
125498,2025-03-09,136.2911
125498,2025-03-10,145.5706
125498,2025-03-11,158.2932
125498,2025-03-12,156.8142
125498,2025-03-13,166.9209
125498,2025-03-14,163.1279
125498,2025-03-17,162.2733
125498,2025-03-18,161.7923
125498,2025-03-19,161.2963
125498,2025-03-20,162.6045
125498,2025-03-21,166.6277
125498,2025-03-24,166.9868
125498,2025-03-25,166.6666
125498,2025-03-26,166.2624
125498,2025-03-27,166.6225
125498,2025-03-28,165.0902
125498,2025-03-31,165.4394
125498,2025-04-02,152.0718
125498,2025-04-03,166.7537
125498,2025-04-04,168.9962
125498,2025-04-06,158.7246
125498,2025-04-07,160.9473
125498,2025-04-08,150.5334
125498,2025-04-09,137.2059
125498,2025-04-11,158.8065
125498,2025-04-12,157.7304
125498,2025-04-14,162.5786
125498,2025-04-15,162.2555
125498,2025-04-16,159.1291
125498,2025-04-17,160.1502
125498,2025-04-18,157.5206
125498,2025-04-21,157.8909
125498,2025-04-22,158.4491
125498,2025-04-23,160.2456
125498,2025-04-24,163.8099
125498,2025-04-25,161.2648
125498,2025-04-28,161.2723
125498,2025-04-29,160.8483
125498,2025-04-30,161.7946
125498,2025-05-02,150.7573
125498,2025-05-03,166.3574
125498,2025-05-05,161.0051
125498,2025-05-06,156.9781
125498,2025-05-08,148.4987
125498,2025-05-09,139.3048
125498,2025-05-11,159.8467
125498,2025-05-12,160.2633
125498,2025-05-13,162.203
125498,2025-05-14,160.2311
125498,2025-05-15,161.0295
125498,2025-05-16,159.1452
125498,2025-05-19,162.8155
125498,2025-05-20,160.3953
125498,2025-05-21,161.0301
125498,2025-05-22,164.1892
125498,2025-05-23,165.4824
125498,2025-05-26,165.9426
125498,2025-05-27,164.1408
125498,2025-05-28,161.5575
125498,2025-05-29,163.1634
125498,2025-05-30,166.2436
125498,2025-06-01,153.975
125498,2025-06-02,149.3363
125498,2025-06-03,163.1077
125498,2025-06-05,158.9751
125498,2025-06-06,156.8705
125498,2025-06-08,145.374
125498,2025-06-10,143.2151
125498,2025-06-11,160.0602
125498,2025-06-13,160.4324
125498,2025-06-16,163.2645
125498,2025-06-17,163.7676
125498,2025-06-18,159.8055
125498,2025-06-19,158.6294
125498,2025-06-20,157.1142
125498,2025-06-23,156.1957
125498,2025-06-24,157.3577
125498,2025-06-25,157.2615
125498,2025-06-26,157.2229
125498,2025-06-27,159.8219
125498,2025-06-30,158.6022
125498,2025-07-01,153.3954
125498,2025-07-02,150.9084
125498,2025-07-03,163.0554
125498,2025-07-04,165.5616
125498,2025-07-05,160.9745
125498,2025-07-07,161.294
125498,2025-07-08,147.2554
125498,2025-07-10,143.6964
125498,2025-07-11,160.1671
125498,2025-07-14,164.7817
125498,2025-07-15,163.9405
125498,2025-07-16,165.4298
125498,2025-07-17,162.3866
125498,2025-07-18,161.9533
125498,2025-07-21,161.816
125498,2025-07-22,162.8442
125498,2025-07-23,157.7298
125498,2025-07-24,158.1504
125498,2025-07-25,156.0943
125498,2025-07-28,156.8072
125498,2025-07-29,154.9787
125498,2025-07-30,153.5035
125498,2025-07-31,153.1048
125498,2025-08-01,150.2705
125498,2025-08-04,166.941
125498,2025-08-05,161.9709
125498,2025-08-07,162.264
125498,2025-08-08,145.0866
125498,2025-08-09,136.9296
125498,2025-08-10,145.067
125498,2025-08-12,162.1563
125498,2025-08-13,145.3097
125498,2025-08-14,143.9787
125498,2025-08-15,144.4665
125498,2025-08-18,146.5113
125498,2025-08-19,144.5726
125498,2025-08-20,144.4104
125498,2025-08-21,141.5422
125498,2025-08-22,140.9727
125498,2025-08-25,141.1256
125498,2025-08-26,139.7837
125498,2025-08-27,139.115
125498,2025-08-28,136.8822
125498,2025-08-29,137.101
125498,2025-09-01,148.6167
125498,2025-09-04,165.7174
125498,2025-09-05,163.8704
125498,2025-09-06,160.0098
125498,2025-09-07,163.2188
125498,2025-09-09,136.7455
125498,2025-09-10,146.2442
125498,2025-09-12,160.9838
125498,2025-09-15,134.2012
125498,2025-09-16,136.7562
125498,2025-09-17,137.0397
125498,2025-09-18,135.4502
125498,2025-09-19,134.7117
125498,2025-09-22,137.6887
125498,2025-09-23,139.2905
125498,2025-09-24,140.4563
125498,2025-09-25,141.1519
125498,2025-09-26,140.1339
125498,2025-09-29,139.8922
125498,2025-09-30,139.8562
125498,2025-10-01,147.3513
125498,2025-10-02,152.6858
125498,2025-10-03,164.7815
125498,2025-10-04,163.6684
125498,2025-10-06,161.413
125498,2025-10-07,161.8633
125498,2025-10-09,137.3023
125498,2025-10-10,145.2448
125498,2025-10-11,162.5872
125498,2025-10-12,161.2598
125498,2025-10-13,150.5017
125498,2025-10-14,148.3187
125498,2025-10-15,146.507
125498,2025-10-16,147.0164
125498,2025-10-17,150.8905
125498,2025-10-20,149.4887
125498,2025-10-21,149.1144
125498,2025-10-22,151.1514
125498,2025-10-23,151.2211
125498,2025-10-24,150.7183
125498,2025-10-27,151.8446
125498,2025-10-28,152.4434
125498,2025-10-29,154.4394
125498,2025-10-30,156.951
125498,2025-10-31,157.6351
125498,2025-11-02,154.3538
125498,2025-11-03,166.7695
125498,2025-11-04,161.6281
125498,2025-11-06,162.1128
125498,2025-11-07,159.8102
125498,2025-11-08,144.8743
125498,2025-11-09,137.2272
125498,2025-11-11,165.6762
125498,2025-11-12,160.3428
125498,2025-11-13,162.9528
125498,2025-11-14,161.7242
125498,2025-11-17,161.2321
125498,2025-11-18,162.1201
125498,2025-11-19,163.5345
125498,2025-11-20,163.4254
125498,2025-11-21,159.8332
125498,2025-11-24,158.1043
125498,2025-11-25,159.9177
125498,2025-11-26,154.862
125498,2025-11-27,157.1846
125498,2025-11-28,158.275
125498,2025-12-02,152.0445
125498,2025-12-03,167.8925
125498,2025-12-05,163.3729
125498,2025-12-06,161.4472
125498,2025-12-08,146.2844
125498,2025-12-09,133.3088
125498,2025-12-11,162.8234
125498,2025-12-12,158.8853
125498,2025-12-15,160.8211
125498,2025-12-16,158.6394
125498,2025-12-17,157.0572
125498,2025-12-18,155.1001
125498,2025-12-19,152.461
125498,2025-12-22,152.8315
125498,2025-12-23,155.0756
125498,2025-12-24,154.8372
125498,2025-12-25,152.1743
125498,2025-12-26,153.8156
125498,2025-12-29,157.0564
125498,2025-12-30,155.9515
125498,2025-12-31,155.1654
125498,2026-01-01,156.2314
125498,2026-01-04,173.4372
125498,2026-01-05,189.3358
125498,2026-01-13,160.1953
125498,2026-01-14,161.3197
125498,2026-01-15,159.9507
125498,2026-01-16,160.1527
125498,2026-01-19,157.6889
125498,2026-01-20,159.096
125498,2026-01-21,158.7045
125498,2026-01-22,157.9855
125498,2026-01-23,158.0299
125498,2026-01-26,158.2129
125498,2026-01-27,160.0246
125498,2026-01-28,161.2695
125498,2026-01-29,161.0765
125498,2026-01-30,162.6652
125498,2026-02-01,159.4013
125498,2026-02-02,163.5576
125498,2026-02-03,177.2684
125498,2026-02-04,173.2332
125498,2026-02-13,166.9265
125498,2026-02-16,168.1845
125498,2026-02-17,168.5366
125498,2026-02-18,169.4425
125498,2026-02-19,169.8358
125498,2026-02-20,172.3876
125498,2026-02-23,173.219
125498,2026-02-24,173.2071
125498,2026-02-25,175.4996
125498,2026-02-26,176.1091
125498,2026-02-27,176.4843
125498,2026-03-02,162.8344
125498,2026-03-03,177.1894
125498,2026-03-04,174.8376
125498,2026-03-13,168.4638
125498,2026-03-16,168.031
125498,2026-03-17,163.4697
125498,2026-03-18,166.6921
125498,2026-03-19,168.9879
125498,2026-03-20,170.0065
125498,2026-03-23,174.0499
125498,2026-03-24,172.1418
125498,2026-03-25,176.1941
125498,2026-03-26,174.2878
125498,2026-03-27,174.9045
125498,2026-03-30,172.3743
125498,2026-03-31,172.521
125498,2026-04-02,162.7012
125498,2026-04-03,177.3286
125498,2026-04-05,187.7147
125498,2026-04-13,175.7198
125498,2026-04-14,178.4306
125498,2026-04-15,175.0203
125498,2026-04-16,177.5294
125498,2026-04-17,182.0847
125498,2026-04-20,182.758
125498,2026-04-21,184.1973
125498,2026-04-22,186.6236
125498,2026-04-23,186.1348
125498,2026-04-24,186.6673
125498,2026-04-27,183.8781
125498,2026-04-28,184.3077
125498,2026-04-29,185.5349
125498,2026-04-30,186.8107
125498,2026-05-01,158.5195
125498,2026-05-02,162.5225
125498,2026-05-03,176.2065
125498,2026-05-05,186.6478
125498,2026-05-13,193.5136
125498,2026-05-14,192.425
125498,2026-05-15,189.9743
125498,2026-05-18,189.0797
125498,2026-05-19,184.7281
125498,2026-05-20,183.4174
125498,2026-05-21,181.4267
125498,2026-05-22,182.8957
125498,2026-05-25,181.5499
125498,2026-05-26,183.6132
125498,2026-05-27,186.8384
125498,2026-05-28,188.7208
125498,2026-05-29,188.3619
125498,2026-06-01,156.1168
125498,2026-06-02,163.6186
125498,2026-06-03,174.7473
125498,2026-06-04,175.163
125498,2026-06-05,191.0595
125498,2026-07-01,157.4073
125498,2026-07-04,174.1887
125498,2026-07-05,190.8447
125498,2026-08-01,159.0272
125498,2026-08-04,173.1277
125498,2026-08-05,191.4313
125498,2026-09-01,159.1461
125498,2026-09-02,163.0114
125498,2026-09-03,172.7877
125498,2026-09-04,174.9342
125498,2026-10-02,162.3609
125498,2026-10-03,170.0475
125498,2026-10-04,173.6879
125498,2026-11-02,166.3444
125498,2026-11-03,168.38
125498,2026-11-05,191.4069
125498,2026-12-01,158.1932
125498,2026-12-02,168.3394
125498,2026-12-03,168.1425
125498,2026-12-05,189.6616
148567,2022-01-02,78.0318
148567,2022-01-03,78.7344
148567,2022-01-04,82.3386
148567,2022-01-06,84.6421
148567,2022-01-07,88.0745
148567,2022-01-08,88.2395
148567,2022-01-09,87.2063
148567,2022-01-11,92.8482
148567,2022-01-12,95.475
148567,2022-01-13,76.1698
148567,2022-01-14,76.7804
148567,2022-01-17,77.9807
148567,2022-01-18,77.4808
148567,2022-01-19,78.1861
148567,2022-01-20,78.0248
148567,2022-01-21,78.1691
148567,2022-01-24,78.2668
148567,2022-01-25,78.7035
148567,2022-01-26,79.1132
148567,2022-01-27,78.7535
148567,2022-01-28,78.8809
148567,2022-01-31,77.3135
148567,2022-02-02,79.2472
148567,2022-02-03,78.0942
148567,2022-02-05,84.2051
148567,2022-02-06,84.7376
148567,2022-02-08,88.2598
148567,2022-02-09,87.5027
148567,2022-02-11,93.6686
148567,2022-02-12,96.4137
148567,2022-02-14,80.3215
148567,2022-02-15,80.4668
148567,2022-02-16,80.6315
148567,2022-02-17,81.199
148567,2022-02-18,81.1897
148567,2022-02-21,80.7403
148567,2022-02-22,81.1047
148567,2022-02-23,80.3427
148567,2022-02-24,80.3268
148567,2022-02-25,79.3976
148567,2022-02-28,79.0508
148567,2022-03-01,70.2514
148567,2022-03-02,79.4215
148567,2022-03-03,78.8965
148567,2022-03-05,84.9267
148567,2022-03-06,84.3783
148567,2022-03-08,89.3374
148567,2022-03-10,91.2107
148567,2022-03-11,94.8176
148567,2022-03-14,81.1373
148567,2022-03-15,79.3783
148567,2022-03-16,79.9509
148567,2022-03-17,80.4335
148567,2022-03-18,80.4712
148567,2022-03-21,81.0941
148567,2022-03-22,81.5676
148567,2022-03-23,81.1098
148567,2022-03-24,80.9945
148567,2022-03-25,80.3193
148567,2022-03-28,81.4037
148567,2022-03-29,82.1507
148567,2022-03-30,81.6052
148567,2022-03-31,82.0941
148567,2022-04-01,71.6085
148567,2022-04-02,78.3449
148567,2022-04-03,79.6491
148567,2022-04-04,81.8842
148567,2022-04-05,86.056
148567,2022-04-07,86.4465
148567,2022-04-08,88.63
148567,2022-04-10,92.1743
148567,2022-04-11,94.1814
148567,2022-04-13,85.6382
148567,2022-04-14,85.5442
148567,2022-04-15,85.148
148567,2022-04-18,84.4992
148567,2022-04-19,82.0254
148567,2022-04-20,82.6013
148567,2022-04-21,81.4587
148567,2022-04-22,80.8707
148567,2022-04-25,81.1214
148567,2022-04-26,80.9335
148567,2022-04-27,82.5248
148567,2022-04-28,81.4756
148567,2022-04-29,83.1431
148567,2022-05-01,71.3264
148567,2022-05-04,82.0163
148567,2022-05-05,86.4082
148567,2022-05-07,86.4609
148567,2022-05-08,88.0265
148567,2022-05-09,87.5739
148567,2022-05-10,92.2754
148567,2022-05-12,98.9862
148567,2022-05-13,83.5341
148567,2022-05-16,84.2775
148567,2022-05-17,84.1621
148567,2022-05-18,84.5101
148567,2022-05-19,84.5467
148567,2022-05-20,84.6845
148567,2022-05-23,84.0681
148567,2022-05-24,83.245
148567,2022-05-25,83.1751
148567,2022-05-26,82.512
148567,2022-05-27,83.5754
148567,2022-05-30,82.6097
148567,2022-05-31,84.3735
148567,2022-06-01,72.1746
148567,2022-06-04,82.6822
148567,2022-06-05,85.1638
148567,2022-06-06,84.9124
148567,2022-06-07,86.0038
148567,2022-06-09,88.917
148567,2022-06-10,92.3075
148567,2022-06-12,98.7455
148567,2022-06-13,87.2964
148567,2022-06-14,87.7567
148567,2022-06-15,87.0685
148567,2022-06-16,85.5301
148567,2022-06-17,85.7337
148567,2022-06-20,85.9487
148567,2022-06-21,87.4661
148567,2022-06-22,87.4219
148567,2022-06-23,87.7563
148567,2022-06-24,88.4055
148567,2022-06-27,88.8525
148567,2022-06-28,89.5625
148567,2022-06-29,88.9644
148567,2022-06-30,88.2472
148567,2022-07-01,72.2118
148567,2022-07-02,78.9006
148567,2022-07-03,80.6191
148567,2022-07-04,83.4134
148567,2022-07-06,84.8033
148567,2022-07-07,86.293
148567,2022-07-09,89.7512
148567,2022-07-10,93.3437
148567,2022-07-11,95.8737
148567,2022-07-12,98.2172
148567,2022-07-13,86.5574
148567,2022-07-14,87.2636
148567,2022-07-15,87.45
148567,2022-07-18,87.8539
148567,2022-07-19,86.8505
148567,2022-07-20,87.8803
148567,2022-07-21,88.6097
148567,2022-07-22,88.6407
148567,2022-07-25,88.912
148567,2022-07-26,89.7479
148567,2022-07-27,89.5001
148567,2022-07-28,88.3048
148567,2022-07-29,88.0755
148567,2022-08-02,78.4114
148567,2022-08-03,80.5272
148567,2022-08-04,85.1906
148567,2022-08-06,85.0722
148567,2022-08-07,86.136
148567,2022-08-08,87.2539
148567,2022-08-09,89.5845
148567,2022-08-11,96.4177
148567,2022-08-12,96.8043
148567,2022-08-15,85.9047
148567,2022-08-16,87.3014
148567,2022-08-17,88.3011
148567,2022-08-18,88.4396
148567,2022-08-19,87.468
148567,2022-08-22,89.0817
148567,2022-08-23,88.9735
148567,2022-08-24,89.214
148567,2022-08-25,89.9808
148567,2022-08-26,88.4822
148567,2022-08-29,88.0296
148567,2022-08-30,88.0221
148567,2022-08-31,88.1691
148567,2022-09-02,78.5781
148567,2022-09-03,80.2612
148567,2022-09-05,85.5955
148567,2022-09-06,85.7504
148567,2022-09-08,87.6296
148567,2022-09-09,89.4759
148567,2022-09-11,96.8373
148567,2022-09-12,97.6777
148567,2022-09-13,90.5996
148567,2022-09-14,89.5568
148567,2022-09-15,91.2729
148567,2022-09-16,90.5263
148567,2022-09-19,92.575
148567,2022-09-20,92.973
148567,2022-09-21,92.5011
148567,2022-09-22,90.6369
148567,2022-09-23,91.307
148567,2022-09-26,90.1136
148567,2022-09-27,90.4446
148567,2022-09-28,92.0477
148567,2022-09-29,91.1758
148567,2022-09-30,91.8185
148567,2022-10-01,73.9618
148567,2022-10-02,79.0954
148567,2022-10-03,80.8737
148567,2022-10-05,84.5287
148567,2022-10-06,86.3025
148567,2022-10-08,86.5028
148567,2022-10-10,93.9084
148567,2022-10-11,96.4468
148567,2022-10-13,93.5959
148567,2022-10-14,93.8721
148567,2022-10-17,93.2415
148567,2022-10-18,92.074
148567,2022-10-19,91.2046
148567,2022-10-20,91.2121
148567,2022-10-21,91.541
148567,2022-10-24,92.4476
148567,2022-10-25,93.7073
148567,2022-10-26,93.9855
148567,2022-10-27,93.6672
148567,2022-10-28,94.5782
148567,2022-10-31,94.1154
148567,2022-11-01,73.8165
148567,2022-11-02,79.5185
148567,2022-11-03,81.0072
148567,2022-11-04,85.3055
148567,2022-11-05,84.1791
148567,2022-11-07,85.4121
148567,2022-11-08,87.117
148567,2022-11-10,93.2924
148567,2022-11-11,97.3662
148567,2022-11-14,96.1156
148567,2022-11-15,95.8774
148567,2022-11-16,95.3087
148567,2022-11-17,94.2634
148567,2022-11-18,95.0326
148567,2022-11-21,95.3681
148567,2022-11-22,96.0968
148567,2022-11-23,95.9107
148567,2022-11-24,96.7975
148567,2022-11-25,96.9134
148567,2022-11-28,96.5605
148567,2022-11-29,96.0675
148567,2022-11-30,94.4508
148567,2022-12-01,75.8357
148567,2022-12-04,85.1707
148567,2022-12-05,84.1646
148567,2022-12-07,86.4498
148567,2022-12-08,86.4478
148567,2022-12-09,90.3266
148567,2022-12-10,94.8233
148567,2022-12-12,98.3592
148567,2022-12-13,99.766
148567,2022-12-14,99.0138
148567,2022-12-15,99.6927
148567,2022-12-16,99.286
